3236	-6.29
3276	-7.28
3315	-6.88
3355	-6.1
3395	-7.15
3435	-6.82
3475	-6.52
3515	-7.41
3554	-7.81
3594	-7.28
3634	-6.98
3674	-7.02
3714	-6.7
3753	-6.64
3798	-7.03
3837	-6.84
3876	-6.78
3922	-6.59
3959	-6.93
3994	-6.78
4035	-7
4067	-6.8
4105	-6.78
4138	-6.99
4170	-6.57
4209	-6.45
4241	-6.39
4273	-6.91
4311	-6.82
4345	-7.17
4381	-6.96
4428	-7.12
4469	-7.19
4519	-7.12
4564	-6.96
4612	-6.92
4667	-6.93
4710	-6.64
4752	-6.75
4803	-6.75
4844	-7.06
4886	-6.74
4937	-6.55
4980	-6.46
5034	-6.64
5081	-6.61
5125	-6.42
5173	-6.38
5212	-6.91
5253	-6.97
5302	-6.88
5342	-6.44
5380	-6.8
5427	-6.64
5464	-5.98
5499	-6.71
5541	-6.86
5574	-6.62
5617	-6.97
5650	-6.89
5684	-6.92
5724	-7.12
5758	-6.99
5792	-6.85
5832	-6.91
5866	-6.64
5900	-7.26
5942	-6.72
5979	-6.68
6023	-6.21
6059	-6.64
6097	-6.59
6141	-6.59
6177	-6.42
6216	-6.36
6266	-6.56
6310	-6.41
6352	-6.47
6400	-6.61
6438	-6.4
6476	-6.49
6505	-6.62
6534	-6.33
6566	-6.17
6593	-6.55
6618	-6.01
6649	-5.87
6674	-6.13
6699	-6.5
6728	-6.47
6753	-6.09
6781	-6.02
6804	-6.07
6828	-5.96
6857	-6.23
6879	-6.49
6902	-6.05
6929	-6.36
6951	-6.17
6974	-6.27
7001	-6.49
7023	-6.19
7043	-6.35
7069	-6.34
7091	-6.34
7116	-6.38
7137	-6.3
7159	-6.18
7185	-5.86
7205	-6.38
7226	-5.89
7255	-6.26
7277	-5.78
7298	-5.99
7324	-6.23
7344	-6.19
7369	-5.91
7392	-6.01
7414	-6.24
7442	-5.94
7463	-5.8
7485	-6.1
7510	-5.74
7531	-6.05
7552	-6.23
7576	-6.06
7597	-5.73
7622	-6.3
7643	-5.73
7666	-6.13
7692	-6.09
7714	-6.06
7736	-6.35
7763	-6.41
7785	-6.04
7808	-5.86
7837	-6.09
7862	-6.16
7891	-6.02
7914	-6.21
7938	-5.16
7969	-6.98
7994	-6.47
8019	-6.07
8050	-6.17
8076	-6.36
8103	-6.44
8135	-6.91
8161	-6.15
8188	-5.69
8221	-5.98
8248	-6.19
8283	-5.9
8310	-6.07
8338	-6.23
8375	-5.93
8404	-5.89
8433	-5.74
8470	-6.34
8500	-6.06
8532	-5.81
8568	-5.77
8596	
8628	-6.21
8655	
8680	-5.76
8712	-6.15
8737	-5.9
8763	-6.24
8795	-6.01
8819	-5.5
8844	-5.62
8873	-5.72
8898	-6.07
8927	-6.15
8952	-5.95
8977	-6.08
9009	-5.71
9034	-5.77
9059	-5.78
9091	-5.39
9118	-5.49
9146	-5.71
9180	-5.37
9209	-5.49
9244	-5.52
9276	-5.74
9308	-5.61
9345	-4.27
9376	-5.73
9404	-5.4
9434	-5.49
9457	-5.53
9480	-5.46
9506	-5.89
9527	-5.31
9550	-5.52
9577	-5.46
9599	-5.58
9625	-5.59
9645	-5.63
9665	-5.53
9689	-5.5
9710	-5.62
9731	-5.56
9756	-5.44
9775	-5.63
9795	-5.76
9818	-5.86
9838	-5.69
9860	-5.93
9879	-5.61
9899	-5.66
9922	-5.62
9940	-5.61
9960	-5.96
9983	-5.81
10002	-5.76
10021	-5.89
10044	-5.61
10063	-5.55
10086	-5.93
10105	-5.85
10125	-5.89
10150	-5.88
10170	-5.92
10189	-5.1
10215	-5.61
10237	-5.46
10259	-5.87
10286	-5.9
10310	-6.1
10340	-5.95
10371	-5.97
10411	-5.75
10491	-5.81
10636	-5.61
10791	-5.52
10928	-5.69
10981	-5.76
11027	-5.68
11081	-6.19
11126	-5.81
11170	-5.53
11224	-5.24
11269	-5.44
11322	-5.91
11366	-5.93
11407	-5.95
11459	-5.88
11500	-5.75
11539	-5.83
11586	-5.87
11625	-5.83
11661	-5.94
11706	-5.82
11742	-5.84
11787	-5.86
11824	-6
11860	-5.92
11909	-6.16
11945	-5.86
11981	-5.76
12025	-5.89
12060	-5.79
12096	-6.61
12143	-6.01
12182	-5.98
12228	-6.16
12262	-6.03
12299	-6.44
12346	-5.71
12386	-5.76
12423	-5.85
12468	-6
12506	-6.32
12542	-5.98
12588	-6.72
12628	-6.53
12676	-6.05
12713	-6.24
12755	-6.2
12805	-6.65
12846	-6.61
12887	-6.67
12939	-6.8
12984	-6.99
13030	-7.41
13086	-7.01
13130	-7.22
13175	-6.79
13229	-6.6
13270	-6.19
13307	-6.41
13321	-6.38
13332	-6.43
13341	-6.78
13348	-6.51
13355	-6.79
13363	-6.51
13372	-6.43
13380	-6.58
13388	-6.67
13394	-6.01
