6147.19	-6.2
6177.94	-6.5
6182.15	-6.4
6186.36	-6.0
6189.31	-5.6
6190.57	-6.1
6194.78	-5.7
6198.99	-5.6
6203.2	-5.9
6207.42	-5.6
6211.63	-6.1
6215.84	-6.4
6224.26	-6.6
6227.21	-6.2
6228.47	-6.4
6232.68	-6.2
6236.9	-6.3
6241.11	-6.3
6245.32	-6.3
6249.53	-6.0
6253.74	-6.3
6257.95	-5.5
6262.16	-5.6
6265.11	-6.4
6303.02	-6.0
6340.92	-6.4
6378.82	-6.0
6416.72	-6.1
6454.63	-6.2
6546.19	-6.0
6653.16	-6.0
6760.13	-6.3
6867.1	-5.9
6974.07	-6.0
7081.04	-6.2
7188.01	-5.9
7294.98	-5.8
7508.92	-6.2
7615.89	-5.8
7722.86	-6.2
7829.83	-5.7
7936.8	-5.6
8043.77	-5.4
8061.12	-5.3
8073.01	-5.4
8084.89	-5.6
8096.78	-5.6
8108.66	-5.7
8120.55	-5.7
8132.43	-5.4
8144.32	-5.5
8156.2	-5.4
8168.09	-5.3
8174.51	-5.5
8180	-5.5
8190	-5.6
8195	-5.6
8200	-5.8
8204	-5.5
8210	-5.1
8215	-5.5
8220	-5.3
8225	-5.6
8230	-5.6
8235	-5.3
8240	-5.3
8245	-5.6
8250	-5.4
8255	-5.3
8260	-5.4
8265	-5.5
8270	-5.8
8275	-5.6
8280	-5.4
8285	-5.3
8290	-5.9
8295	-5.6
8300	-5.3
8305	-5.8
8310.58	-5.3
8363.74	-5.4
8348.92	-5.9
8422.41	-5.6
8456.68	-5.6
8486.58	-5.4
8556.27	-5.4
8631.46	-5.5
8672.2	-5.4
8779.96	-5.2
8849.72	-5.4
8919.35	-5.7
8988.99	-5.7
9066.36	-5.8
9143.73	-5.2
9221.1	-5.4
9368	-5.4
9515	-5.0
9662	-4.8
9662.08	-4.7
9772.37	-4.8
9882.66	-4.7
9992.95	-4.5
10103.2	-4.6
10213.5	-4.8
10323.8	-4.7
10434.1	-4.6
10544.4	-4.7
10654.7	-4.8
10765	-4.8
10875.3	-4.8
10985.6	-4.7
11095.9	-4.7
11206.1	-4.8
11316.4	-4.7
11426.7	-4.6
11537	-4.7
11647.3	-4.8
11757.6	-4.9
11867.9	-4.9
11978.2	-5.0
12088.5	-5.1
12198.8	-5.1
12309	-5.2
12354.4	-4.8
12399.8	-5.1
12445.1	-5.3
12475.4	-5.3
12520.8	-5.1
12566.1	-5.5
12611.5	-5.5
12656.9	-6.0
12702.3	-5.7
12747.6	-5.9
12793	-5.7
12838.4	-5.8
12883.8	-6.3
12929.1	-6.6
12974.5	-6.8
13019.9	-6.8
13065.3	-6.0
13110.6	-5.7
13156	-5.8
13227.6	-5.8
13299.1	-5.7
13370.7	-5.6
13442.2	-5.8
13513.8	-5.9
13585.3	-5.9
13656.9	-6.0
13728.5	-6.0
13800	-5.2
13871.6	-5.8
13943.1	-5.9
14014.7	-6.1
14086.2	-6.2
14157.8	-6.1
14229.4	-6.1
14300.9	-6.3
14372.5	-6.3
14444	-6.4
14515.6	-6.5
14587.2	-6.5
14658.7	-6.4
14730.3	-6.4
14801.8	-6.7
14873.4	-6.5
14944.9	-6.7
15016.5	-6.9
15088.1	-6.6
15159.6	-6.5
15207.3	-6.5
15278.9	-6.4
15350.4	-6.6
15422	-6.7
15493.5	-6.7
15565.1	-6.9
15636.7	-6.8
15708.2	-6.9
15779.8	-6.8
15851.3	-6.7
15922.9	-6.5
15994.4	-6.3
16066	-6.8
16141	-6.5
16215.9	-6.2
16290.9	-5.7
16365.9	-7.0
16440.8	-6.9
16515.8	-6.9
16590.7	-7.0
16665.7	-7.1
16740.6	-7.1
16815.6	-6.7
16890.6	-6.8
16965.5	-6.7
17040.5	-6.9
17115.4	-6.7
17190.4	-6.9
17265.3	-6.7
17340.3	-6.7
17415.2	-6.7
17490.2	-6.7
17565.2	-6.7
17640.1	-6.5
17715.1	-6.3
17790	-6.6
17865	-6.4
17915	-6.4
17989.9	-6.4
18064.9	-6.0
18139.8	-5.9
18214.8	-5.7
18289.7	-5.8
18364.7	-5.8
18439.7	-6.0
18514.6	-6.2
18589.6	-6.0
18664.5	-5.9
18739.5	-5.9
18814.4	-6.0
18889.4	-5.9
18964.3	-5.8
19039.3	-5.9
19114.3	-6.0
19189.2	-6.0
19264.2	-6.2
19339.1	-6.1
19414.1	-6.0
19495	-6.1
19588.3	-5.8
19681.6	-5.8
19774.9	-6.0
19868.2	-5.9
19961.5	-5.9
20054.7	-5.9
20148	-5.8
20241.3	-5.8
20334.6	-6.0
20427.9	-5.9
20521.1	-6.1
20614.4	-6.0
20707.7	-6.0
20801	-5.9
20894.3	-5.9
20987.6	-5.8
21080.8	-6.0
21174.1	-6.1
21267.4	-6.2
21360.7	-6.0
21454	-6.2
21547.3	-6.0
21640.5	-6.1
21733.8	-6.1
21827.1	-6.2
21920.4	-5.9
22013.7	-6.0
22106.9	-6.1
22225.1	-6.0
22343.3	-6.0
22461.4	-5.9
22579.6	-5.9
22697.8	-5.8
22816	-6.1
22934.2	-6.1
23052.3	-6.4
23170.5	-6.5
23288.7	-6.3
23406.9	-6.4
23525.1	-6.5
23643.2	-6.5
23761.4	-6.7
23879.6	-6.8
23997.8	-6.7
24116	-6.8
24234.1	-6.8
24352.3	-6.9
24470.5	-7.0
24588.7	-6.2
24706.8	-6.0
24825	-6.2
24943.2	-6.0
25061.4	-6.2
25179.6	-6.4
25297.7	-6.2
25415.9	-6.2
25534.1	-6.3
25652.3	-6.3
25770.5	-6.4
25888.6	-6.5
26006.8	-6.5
26125	-6.6
26243.2	-6.6
26361.4	-6.6
26479.5	-5.9
26597.7	-6.0
26715.9	-6.1
26874.9	-6.2
27032.2	-6.1
27189.5	-6.3
27346.8	-6.0
27504.2	-6.4
27661.5	-6.5
27818.8	-6.5
27976.1	-6.5
28133.4	-6.4
28290.7	-6.3
28448	-6.2
28605.3	-6.2
28762.6	-6.4
28919.9	-6.3
29077.3	-6.2
29234.6	-6.0
29391.9	-6.2
29549.2	-6.1
29706.5	-6.2
29863.8	-6.3
30021.1	-6.3
30178.4	-6.3
30335.7	-6.2
30493	-6.2
30650.3	-6.5
30807.7	-6.4
30965	-6.4
31122.3	-6.4
31279.6	-6.3
31436.9	-6.3
31594.2	-6.3
31751.5	-6.4
31908.8	-6.3
32066.1	-6.5
32223.5	-6.4
32380.8	-6.4
32538.1	-6.3
32695.4	-6.2
32852.7	-6.0
33010	-6.4
33167.3	-6.6
33324.6	-6.8
33481.9	-7.1
33639.2	-7.0
33796.6	-6.9
33953.9	-7.0
34111.2	-7.0
34268.5	-6.8
34425.8	-7.0
34583.1	-6.6
34740.4	-6.6
34896	-6.2
35080	-6.5
35184.6	-6.2
35289.1	-5.7
35393.7	-6.1
35498.3	-6.2
35602.8	-6.9
35707.4	-7.3
35812	-7.0
35916.5	-7.1
36021.1	-7.3
36125.7	-6.9
36230.2	-6.8
36334.8	-6.6
36439.4	-6.8
36544	-6.8
36649	-6.4
36755.6	-5.7
36862.3	-5.8
36969	-5.4
37075.6	-6.0
37182.3	-5.9
37288.9	-6.1
37395.6	-6.0
37502.3	-5.6
37608.9	-5.7
37715.6	-5.6
37822.3	-5.8
37928.9	-5.8
38035.6	-6.1
38142.3	-5.9
38248.9	-6.0
38355.6	-6.1
38462.2	-6.8
38568.9	-6.9
38675.6	-7.4
38782.2	-7.5
38853.9	-7.7
38955.1	-7.6
39056.4	-7.5
39157.6	-7.4
39258.8	-7.8
39360	-7.4
39461.2	-6.9
39562.5	-7.5
39663.7	-7.4
39764.9	-7.7
39866.1	-7.5
39967.4	-7.5
40068.6	-7.5
40169.8	-6.8
40271	-6.9
40372.3	-6.5
40473.5	-6.1
40574.7	-5.9
40675.9	-6.4
40777.2	-6.4
40878.4	-6.3
40979.6	-6.7
41080.8	-6.8
41182.1	-6.5
41283.3	-6.3
41384.5	-6.5
41485.7	-6.4
41587	-6.7
41688.2	-6.8
41789.4	-6.7
41890.6	-6.1
41991.8	-6.1
42093.1	-6.0
42194.3	-6.3
42295.5	-6.8
42396.7	-6.6
42498	-7.0
42599.2	-7.0
42700.4	-6.8
42801.6	-6.9
42889	-6.2
42953.6	-6.1
43018.3	-6.2
43082.9	-5.9
43147.5	-5.9
43212.1	-6.3
43276.7	-5.9
43341.3	-6.4
43405.9	-6.0
43470.5	-6.1
43535.1	-6.1
43599.7	-5.9
43822.7	-6.1
44098	-6.1
44373.4	-6.1
44648.8	-6.2
44924.1	-6.7
45199.5	-7.1
45474.8	-7.2
45750.2	-7.3
45813.1	-6.9
45876.4	-6.9
45939.8	-6.8
46003.1	-7.2
46066.4	-7.0
46129.8	-6.6
46193.1	-6.8
46256.5	-6.9
46319.8	-6.5
46383.2	-6.6
46446.5	-6.4
46509.8	-6.1
46573.2	-6.3
46636.5	-6.1
46699.9	-6.2
46763.2	-5.9
46826.6	-6.0
46983.2	-5.8
47394.3	-5.7
47805.3	-5.8
48216.4	-5.9
48627.4	-6.3
49038.5	-5.7
49449.6	-5.8
49860.6	-5.7
50271.7	-5.7
50682.7	-5.4
51093.8	-5.6
51504.9	-5.8
51915.9	-5.5
52327	-5.8
52394.5	-5.9
52461.9	-6.2
52529.3	-5.6
52596.8	-5.4
52664.2	-5.5
52731.6	-5.7
52799	-6.0
52866.4	-5.9
52933.8	-6.0
53001.2	-6.0
53068.6	-5.9
53136	-5.8
53203.5	-5.6
53270.9	-5.4
53338.3	-5.4
53405.7	-5.2
53473.1	-5.5
53540.5	-5.3
53607.9	-5.3
53675.3	-5.5
53742.7	-5.5
53810.2	-5.0
53877.6	-5.1
53945	-5.2
54012.4	-5.2
54079.8	-5.4
54147.2	-5.4
54214.6	-5.2
54282	-5.6
54349.4	-5.3
54416.9	-5.5
54484.3	-5.5
54551.7	-5.3
54619.1	-5.6
54686.5	-5.7
54753.9	-5.7
54821.3	-5.6
54888.7	-5.4
54956.1	-5.6
55023.6	-5.7
55091	-5.5
55158.4	-5.6
55225.8	-5.5
55293.2	-5.3
55360.6	-5.5
55428	-5.4
55495.4	-5.6
55562.8	-5.5
55630.3	-5.3
55697.7	-5.9
55765.1	-5.9
55832.5	-5.9
55899.9	-5.9
55967.3	-6.2
56034.7	-6.2
56102.1	-6.2
56146.6	-6.0
56169.1	-5.9
56191.5	-5.7
56214	-5.6
56236.5	-5.9
56258.9	-6.2
56281.4	-6.5
56303.9	-6.8
56326.4	-6.9
56348.8	-6.9
56371.3	-7.2
56393.8	-7.1
56416.3	-7.0
56438.7	-7.0
56461.2	-6.7
56483.7	-6.8
56506.2	-6.4
56528.6	-5.6
56551.1	-5.8
56573.6	-5.9
56596.1	-5.9
56618.5	-6.1
56641	-6.3
56663.5	-6.0
56685.9	-5.9
56708.4	-6.1
56730.9	-6.4
56753.4	-6.4
56775.8	-6.4
56798.3	-6.5
56820.8	-6.5
56843.3	-6.6
56865.7	-6.6
56888.2	-6.0
56910.7	-5.8
56933.2	-5.3
56955.6	-5.3
56978.1	-5.5
57000.6	-5.4
57023	-5.3
57045.5	-5.4
57068	-5.9
57090.5	-6.1
57112.9	-6.2
57135.4	-6.4
57157.9	-6.5
57180.4	-6.4
57202.8	-6.5
57225.3	-6.5
57247.8	-6.5
57270.3	-6.5
57292.7	-6.4
57315.2	-6.6
57337.7	-6.6
57360.1	-6.4
57382.6	-6.6
57405.1	-6.3
57427.6	-5.9
57450	-6.3
57472.5	-6.2
57495	-6.4
57517.5	-6.4
57539.9	-6.2
57562.4	-5.9
57584.9	-6.0
57607.4	-5.9
57629.8	-5.7
57652.3	-5.5
57674.8	-5.7
57697.3	-5.8
57719.7	-5.5
57742.2	-5.3
57764.7	-5.6
57787.1	-5.5
57809.6	-5.0
57832.1	-5.2
57854.6	-5.6
57877	-5.6
57899.5	-5.0
57922	-5.1
57944.5	-5.2
57966.9	-5.1
57989.4	-4.9
58011.9	-4.9
58034.4	-5.2
58056.8	-5.2
58079.3	-5.1
58101.8	-5.1
58124.2	-5.1
58146.7	-5.2
58169.2	-5.6
58191.7	-5.8
58214.1	-5.0
58236.6	-4.8
58259.1	-5.4
58281.6	-5.5
58304	-5.6
58326.5	-5.7
58349	-5.7
58371.5	-5.8
58393.9	-5.5
58416.4	-4.9
58438.9	-5.5
58461.4	-5.4
58483.8	-5.6
58506.3	-5.2
58528.8	-5.7
58551.2	-5.3
58573.7	-5.1
58596.2	-5.4
58618.7	-5.4
58641.1	-5.3
58663.6	-5.4
58766.6	-5.2
58972.6	-5.5
59075.7	-5.9
59204.5	-5.7
59281.7	-5.6
59384.8	-5.9
59487.8	-5.5
59590.9	-6.4
59693.9	-6.6
59796.9	-6.1
59900	-6.8
60003	-6.4
60106	-6.4
60209.1	-6.2
60312.1	-5.6
60415.7	-5.5
60518.2	-5.8
60621.2	-5.3
60724.2	-5.2
60827.3	-5.5
60930.3	-5.6
61033.4	-6.9
61136.4	-6.8
61239.4	-6.7
61342.5	-7.4
61445.6	-6.9
61548.5	-7.2
61651.6	-7.7
61754.6	-7.1
61857.6	-6.9
61960.7	-7.3
62063.7	-7.2
62166.8	-7.8
62269.8	-7.1
62372.8	-7.1
62475.9	-7.4
62578.9	-6.9
62681.9	-7.1
62785	-6.9
62888	-7.0
62991	-6.9
63094.1	-7.2
63197.1	-7.1
63300.1	-7.2
63403.2	-6.3
63506.2	-6.3
63609.3	-6.5
63712.3	-6.9
63815.3	-6.6
63918.4	-6.5
64021.4	-6.5
64124.4	-5.9
64227.5	-5.9
64330.5	-5.4
64433.5	-5.8
64536.6	-5.7
64639.6	-5.9
64742.7	-5.7
64845.7	-5.8
64948.7	-5.6
65051.8	-5.4
65154.8	-5.8
65257.8	-5.6
65360.9	-6.5
65463.9	-6.3
65566.9	-6.6
65670	-6.7
65721.5	-6.8
65951.7	-6.8
66066.9	-6.9
66182.1	-7.0
66297.4	-7.0
66412.6	-6.9
66527.9	-6.7
66643.1	-6.7
66758.4	-6.9
66873.6	-6.5
66988.9	-6.7
67104.1	-6.4
67219.4	-6.6
67334.6	-6.9
67449.8	-6.9
67565.1	-7.0
67680.3	-7.3
67795.6	-6.9
67910.8	-7.5
68026.1	-7.4
68141.3	-7.3
68256.6	-7.1
68371.8	-7.4
68487.1	-7.4
68602.3	-7.5
68717.5	-7.4
68832.8	-7.3
68948	-7.3
69063.3	-7.9
69178.5	-7.9
69293.8	-7.7
69409	-7.7
69524.3	-7.5
69639.5	-7.8
69754.7	-7.4
69870	-6.8
69985.2	-6.9
70100.5	-7.3
70215.7	-7.2
70331	-7.1
70446.2	-6.7
70561.5	-6.8
70676.7	-7.1
70791.9	-7.1
70907.2	-7.2
71022.4	-7.2
71137.7	-7.4
71252.9	-7.2
71368.2	-7.4
71483.4	-6.8
71598.7	-6.9
71713.9	-7.2
71829.2	-7.1
71944.4	-7.0
72059.6	-7.4
72174.9	-7.1
72290.1	-7.0
72405.4	-6.6
72520.6	-6.7
72635.9	-6.6
72751.1	-6.6
72866.4	-6.5
72981.6	-6.8
73096.9	-6.6
