3702.35	167.85
3703.02	167.87
3703.71	168.76
3704.46	172.28
3705.22	172.29
3705.96	171.44
3706.66	169.71
3707.39	170.60
3708.11	170.62
3708.83	170.64
3709.54	169.79
3710.25	169.81
3710.96	169.82
3711.67	169.84
3712.36	168.99
3713.05	169.00
3713.73	168.15
3714.41	168.17
3715.15	171.68
3715.93	173.44
3716.73	174.34
3717.52	174.35
3718.32	174.37
3719.13	175.26
3719.93	174.40
3720.69	172.67
3721.49	174.44
3722.34	177.08
3723.19	177.09
3724.01	175.36
3724.79	173.63
3725.60	175.39
3726.40	174.53
3727.18	173.67
3727.93	171.94
3728.66	171.08
3729.40	171.10
3730.10	169.37
3730.78	168.51
3731.51	171.14
3732.23	170.28
3732.92	168.55
3733.62	169.44
3734.32	169.45
3735.01	168.59
3735.71	169.48
3736.40	168.62
3737.08	168.64
3737.79	169.52
3738.43	166.04
3739.01	162.56
3739.60	162.57
3740.21	164.33
3740.81	163.47
3741.40	162.61
3741.97	161.75
3742.56	162.64
3743.17	164.40
3743.81	166.16
3744.47	167.04
3745.15	167.93
3745.81	167.07
3746.45	166.20
3747.10	166.22
3747.74	166.23
3748.37	165.36
3748.97	163.63
3749.56	162.77
3750.18	164.52
3750.84	167.16
3751.53	168.92
3752.24	169.80
3752.95	169.81
3753.63	168.07
3754.27	166.34
3754.91	165.47
3755.54	165.48
3756.14	163.74
3756.76	164.63
3757.42	167.26
3758.09	167.27
3758.78	169.03
3759.43	166.41
3760.03	163.80
3760.64	163.81
3761.26	164.69
3761.82	161.20
3762.31	155.97
3762.80	155.98
3763.31	157.73
3763.85	159.49
3764.31	154.25
3764.73	150.76
3765.21	155.14
3765.68	155.15
3766.22	159.53
3766.83	163.90
3767.48	166.53
3768.13	166.54
3768.80	167.42
3769.51	170.05
3770.24	170.93
3770.95	170.06
3771.65	169.20
3772.28	165.71
3772.88	163.09
3773.43	160.47
3773.96	158.73
3774.48	158.74
3775.04	160.49
3775.55	157.88
3776.12	161.38
3776.79	167.50
3777.52	171.00
3778.28	172.75
3779.03	171.88
3779.79	172.76
3780.55	172.77
3781.35	174.52
3782.19	176.27
3783.00	175.40
3783.80	174.53
3784.55	171.91
3785.27	170.17
3785.90	165.80
3786.47	161.44
3787.04	161.44
3787.52	155.33
3787.91	148.34
3788.26	144.84
3788.70	151.84
3789.28	162.33
3789.99	170.20
3790.76	172.82
3791.51	171.95
3792.27	172.83
3793.04	172.83
3793.77	171.08
3794.48	170.21
3795.17	168.46
3795.82	166.72
3796.40	162.35
3796.91	157.11
3797.36	153.61
3797.85	156.23
3798.41	160.61
3798.91	157.11
3799.39	155.36
3799.90	157.11
3800.51	164.10
3801.14	165.85
3801.77	164.98
3802.36	163.23
3802.96	163.23
3803.53	161.48
3804.02	156.24
3804.43	150.12
3804.78	144.00
3805.21	151.86
3805.74	158.86
3806.35	164.10
3807.00	166.72
3807.62	164.97
3808.17	159.72
3808.66	156.23
3809.10	152.73
3809.59	156.22
3810.26	167.58
3811.01	171.95
3811.78	172.82
3812.52	171.95
3813.24	170.20
3813.97	171.07
3814.72	171.94
3815.50	173.68
3816.27	172.81
3817.05	173.68
3817.81	172.80
3818.53	170.17
3819.21	168.42
3819.88	167.54
3820.49	164.04
3821.08	163.17
3821.61	158.79
3822.10	156.17
3822.64	159.66
3823.21	161.40
3823.83	164.89
3824.45	164.89
3825.03	162.26
3825.54	157.01
3825.96	150.89
3826.34	147.39
3826.68	143.89
3827.15	154.37
3827.73	162.23
3828.28	160.47
3828.87	163.09
3829.44	161.34
3829.96	158.71
3830.48	157.83
3831.06	162.19
3831.68	164.81
3832.36	168.29
3833.06	169.16
3833.75	169.16
3834.43	168.27
3835.16	170.89
3835.89	170.88
3836.65	172.62
3837.43	173.49
3838.22	174.35
3838.97	171.72
3839.56	162.98
3840.15	162.97
3840.76	163.83
3841.38	164.70
3841.90	158.57
3842.30	148.95
3842.80	156.81
3843.39	162.92
3843.98	162.91
3844.58	163.77
3845.19	163.76
3845.79	163.75
3846.44	166.36
3847.10	167.23
3847.69	162.85
3848.24	160.22
3848.63	147.97
3848.99	145.34
3849.51	158.44
3850.06	160.17
3850.54	155.79
3850.97	151.41
3851.42	153.15
3851.86	152.26
3852.27	149.63
3852.60	142.63
3852.90	139.99
3853.27	146.97
3853.89	164.44
3854.63	171.42
3855.38	172.29
3856.12	171.40
3856.86	171.39
3857.61	172.25
3858.37	172.24
3859.12	172.22
3859.87	172.21
3860.63	172.20
3861.36	171.31
3862.13	173.04
3862.90	173.03
3863.60	169.52
3864.26	166.89
3864.89	165.12
3865.43	159.87
3866.00	161.60
3866.60	163.33
3867.14	159.82
3867.75	164.18
3868.36	164.16
3869.02	166.77
3869.72	169.38
3870.47	171.99
3871.25	173.72
3872.00	171.96
3872.71	170.19
3873.41	169.30
3874.11	169.29
3874.81	169.27
3875.52	170.13
3876.22	169.24
3876.90	168.35
3877.63	170.96
3878.36	170.94
